,Eqr,RSAM,CO2,H2S,SO2
2009-02-12,0.14285714285714285,188.7210636622265,,,
2009-02-13,0.14285714285714285,117.20217711335788,,,
2009-02-14,0.14285714285714285,115.60852407599133,,,
2009-02-15,0.14285714285714285,89.60463049675366,,,
2009-02-16,0.14285714285714285,291.184531261299,,,
2009-02-17,0.14285714285714285,153.54060551755387,,,
2009-02-18,0.14285714285714285,690.6484615866084,1759.00032,2.2000032000000003,228.999744
2009-02-19,0.14285714285714285,108.6407407718144,,,
2009-02-20,0.14285714285714285,116.30854481850412,,,
2009-02-21,0.14285714285714285,122.13752978371276,,,
2009-02-22,0.14285714285714285,122.30682127572383,,,
2009-02-23,0.14285714285714285,198.89635946731744,,,
2009-02-24,0.14285714285714285,119.0734524472798,,,
2009-02-25,0.19047619047619047,117.00722997443953,,,
2009-02-26,0.23809523809523808,145.60213209164232,,,
2009-02-27,0.2857142857142857,233.4130981685172,,,
2009-02-28,0.2792207792207792,236.0129352426423,,,
2009-03-01,0.2727272727272727,135.9202972780765,,,
2009-03-02,0.2662337662337662,247.7284833099555,,,
2009-03-03,0.2597402597402597,107.20956269651174,,,
2009-03-04,0.2532467532467532,149.29684691908665,,,
2009-03-05,0.24675324675324672,234.818603549934,,,
2009-03-06,0.24025974025974026,101.2013044231986,,,
2009-03-07,0.23376623376623376,86.84974015261368,,,
2009-03-08,0.22727272727272727,92.45456797215866,,,
2009-03-09,0.22077922077922077,78.91561461899249,,,
2009-03-10,0.21428571428571427,103.95215904916516,,,
2009-03-11,0.20779220779220778,363.0939178248721,,,
2009-03-12,0.20129870129870128,83.88012094845563,,,
2009-03-13,0.19480519480519481,187.40866647501545,,,
2009-03-14,0.18831168831168832,304.52714909355086,,,
2009-03-15,0.18181818181818182,160.01532868304585,,,
2009-03-16,0.17532467532467533,161.68318848746267,,,
2009-03-17,0.16883116883116883,163.37473022790294,,,
2009-03-18,0.16233766233766234,301.0778498311758,,,
2009-03-19,0.15584415584415584,1282.8490560788978,,,
2009-03-20,0.14935064935064934,115.75641065113216,,,
2009-03-21,0.14285714285714285,845.5729875381011,,,
2009-03-22,0.14285714285714285,154.23193192478712,,,
2009-03-23,0.14285714285714285,169.44686281493654,,,
2009-03-24,0.14285714285714285,136.14472020241263,,,
2009-03-25,0.14285714285714285,134.9370873045044,,,
2009-03-26,0.14285714285714285,266.396403720427,,,
2009-03-27,0.14285714285714285,154.25203707761855,1231.0012800000002,1.0999584,321.000192
2009-03-28,0.14285714285714285,170.44605146372746,,,
2009-03-29,0.14285714285714285,201.53467046569315,,,
2009-03-30,0.14285714285714285,121.78067749003618,,,
2009-03-31,0.14285714285714285,165.55900193086995,,,
2009-04-01,0.14285714285714285,207.4054211486924,,,
2009-04-02,0.14285714285714285,140.02342004571088,,,
2009-04-03,0.14285714285714285,133.72187379523265,,,
2009-04-04,0.14285714285714285,150.6752170702159,,,
2009-04-05,0.14285714285714285,289.30393994020665,,,
2009-04-06,0.14285714285714285,333.0740478793902,,,
2009-04-07,0.14285714285714285,489.5946557366058,,,
2009-04-08,0.14285714285714285,534.0042665775192,,,
2009-04-09,0.14285714285714285,388.8555259292116,,,
2009-04-10,0.14285714285714285,259.90645722061134,,,
2009-04-11,0.14285714285714285,177.6060316683747,,,
2009-04-12,0.14285714285714285,217.2805718929048,,,
2009-04-13,0.14285714285714285,116.80722892087113,,,
2009-04-14,0.14285714285714285,174.96861020195547,,,
2009-04-15,0.14285714285714285,140.5820322427976,,,
2009-04-16,0.16666666666666666,109.13037953834728,,,
2009-04-17,0.19047619047619047,142.16978028117495,,,
2009-04-18,0.21428571428571427,392.2252050141368,,,
2009-04-19,0.23809523809523808,130.18091475698935,,,
2009-04-20,0.26190476190476186,338.9457316965661,,,
2009-04-21,0.2857142857142857,121.61500382431612,,,
2009-04-22,0.28316326530612246,104.33548828333188,,,
2009-04-23,0.28061224489795916,98.69572528493308,,,
2009-04-24,0.2780612244897959,156.53309361015317,,,
2009-04-25,0.2755102040816326,161.09604566430022,,,
2009-04-26,0.2729591836734694,438.33985869324056,,,
2009-04-27,0.2704081632653061,181.12944961700688,,,
2009-04-28,0.26785714285714285,155.63289576981452,,,
2009-04-29,0.26530612244897955,351.49193812014784,,,
2009-04-30,0.2627551020408163,316.8133604066048,,,
2009-05-01,0.2602040816326531,236.19304045121683,,,
2009-05-02,0.2576530612244898,231.8052137405328,,,
2009-05-03,0.25510204081632654,283.9903911530941,,,
2009-05-04,0.25255102040816324,144.67371905215643,,,
2009-05-05,0.25,237.9338988423607,,,
2009-05-06,0.24744897959183673,119.7425970538669,,,
2009-05-07,0.24489795918367346,143.66995174855626,1364.9990400000002,1.0999584,203.99990400000002
2009-05-08,0.2423469387755102,131.11703409209989,,,
2009-05-09,0.23979591836734693,273.1792714893796,,,
2009-05-10,0.23724489795918366,266.8738927480786,,,
2009-05-11,0.2346938775510204,1254.103067099696,,,
2009-05-12,0.23214285714285712,262.012270205685,,,
2009-05-13,0.22959183673469385,212.0716480823331,,,
2009-05-14,0.22704081632653061,142.00846526380388,,,
2009-05-15,0.22448979591836732,143.19814047031707,,,
2009-05-16,0.22193877551020408,712.8625417682612,,,
2009-05-17,0.2193877551020408,91.8543152128423,,,
2009-05-18,0.21683673469387754,130.06658737472154,,,
2009-05-19,0.21428571428571427,168.82666424543456,,,
2009-05-20,0.25,120.00879036830618,,,
2009-05-21,0.2857142857142857,112.81262316735749,,,
2009-05-22,0.3214285714285714,143.49601130796682,,,
2009-05-23,0.3571428571428571,145.56952465050423,,,
2009-05-24,0.3928571428571428,147.4908493789639,,,
2009-05-25,0.42857142857142855,113.04620600202826,,,
2009-05-26,0.4264497878359264,104.423511891977,,,
2009-05-27,0.4243281471004243,91.21787371909168,,,
2009-05-28,0.4222065063649222,120.69681795341002,,,
2009-05-29,0.42008486562942005,101.86402277872112,,,
2009-05-30,0.41796322489391796,100.74944053599972,,,
2009-05-31,0.4158415841584158,116.83909389027308,,,
2009-06-01,0.4137199434229137,73.30366852866575,,,
2009-06-02,0.4115983026874116,266.8899069442714,,,
2009-06-03,0.40947666195190946,113.2736970203578,,,
2009-06-04,0.4073550212164073,246.0751003468352,,,
2009-06-05,0.4052333804809052,150.13473560980137,,,
2009-06-06,0.4031117397454031,105.60245691125296,,,
2009-06-07,0.40099009900990096,99.15349116203274,,,
2009-06-08,0.3988684582743989,131.40773453721206,,,
2009-06-09,0.39674681753889673,191.20238608257392,,,
2009-06-10,0.3946251768033946,158.27892223768382,,,
2009-06-11,0.39250353606789246,177.4750960781181,,,
2009-06-12,0.39038189533239037,364.5981065933321,,,
2009-06-13,0.38826025459688823,256.21653869414706,,,
2009-06-14,0.3861386138613861,169.45653704882022,,,
2009-06-15,0.384016973125884,237.1260057136686,,,
2009-06-16,0.38189533239038187,132.6890146922668,,,
2009-06-17,0.37977369165487973,295.80198510089696,,,
2009-06-18,0.37765205091937765,394.9501525380255,,,
2009-06-19,0.3755304101838755,369.7107865393023,,,
2009-06-20,0.37340876944837337,289.95730190580065,,,
2009-06-21,0.3712871287128713,195.69227387680448,,,
2009-06-22,0.36916548797736914,290.6433631634312,,,
2009-06-23,0.367043847241867,160.61751222134862,,,
2009-06-24,0.36492220650636487,399.1984543553724,,,
2009-06-25,0.3628005657708628,462.63398945698606,1390.9968000000001,1.6000416000000002,638.0000640000001
2009-06-26,0.36067892503536064,448.4855322562584,,,
2009-06-27,0.35855728429985856,389.5620056569945,,,
2009-06-28,0.3564356435643564,103.929929208705,,,
2009-06-29,0.3543140028288543,126.16626920226602,,,
2009-06-30,0.35219236209335214,130.18791418786503,,,
2009-07-01,0.35007072135785006,91.99611839407662,,,
2009-07-02,0.3479490806223479,500.3996967362904,,,
2009-07-03,0.34582743988684583,186.17868823055923,,,
2009-07-04,0.3437057991513437,122.62764374127828,,,
2009-07-05,0.34158415841584155,132.72031790266232,,,
2009-07-06,0.3394625176803394,148.96816980815154,,,
2009-07-07,0.33734087694483733,117.80988355303526,,,
2009-07-08,0.3352192362093352,179.07158476376387,,,
2009-07-09,0.3330975954738331,113.2999145629982,,,
2009-07-10,0.33097595473833097,136.98337321484593,,,
2009-07-11,0.32885431400282883,284.48201670971486,,,
2009-07-12,0.3267326732673267,824.8688140471038,,,
2009-07-13,0.3246110325318246,140.5621109789784,,,
2009-07-14,0.32248939179632247,122.0520764726409,,,
2009-07-15,0.3203677510608203,169.54732579424004,,,
2009-07-16,0.31824611032531824,118.71268064587416,,,
2009-07-17,0.3161244695898161,150.2739691071341,,,
2009-07-18,0.31400282885431396,135.90142979170568,,,
2009-07-19,0.3118811881188118,115.59697024642792,,,
2009-07-20,0.30975954738330974,149.10481803375575,,,
2009-07-21,0.3076379066478076,123.75340151887968,,,
2009-07-22,0.3055162659123055,108.32090190724428,,,
2009-07-23,0.3033946251768034,149.67571894180608,,,
2009-07-24,0.30127298444130124,143.31495826821546,,,
2009-07-25,0.2991513437057991,558.0158958186609,,,
2009-07-26,0.297029702970297,152.7109310961857,,,
2009-07-27,0.2949080622347949,140.1692368569841,,,
2009-07-28,0.2927864214992928,115.83356832678326,,,
2009-07-29,0.29066478076379065,97.8510589101175,,,
2009-07-30,0.2885431400282885,99.87978214294218,,,
2009-07-31,0.2864214992927864,82.02856385535819,,,
2009-08-01,0.2842998585572843,77.52127062153166,,,
2009-08-02,0.28217821782178215,136.9355938553673,,,
2009-08-03,0.28005657708628007,79.86770711953778,,,
2009-08-04,0.27793493635077793,74.12315649606207,,,
2009-08-05,0.2758132956152758,292.4115168943361,,,
2009-08-06,0.27369165487977365,78.71458090372252,1803.99744,2.7,95.00025600000001
2009-08-07,0.2715700141442715,84.53923067595082,,,
2009-08-08,0.2694483734087694,82.28548081622264,,,
2009-08-09,0.26732673267326734,365.38127693604247,,,
2009-08-10,0.2652050919377652,144.91384624634145,,,
2009-08-11,0.26308345120226306,131.70675743777602,,,
2009-08-12,0.2609618104667609,231.52393056627147,,,
2009-08-13,0.2588401697312588,104.36420266790893,,,
2009-08-14,0.2567185289957567,143.69049217860018,,,
2009-08-15,0.2545968882602546,141.5318540560013,,,
2009-08-16,0.2524752475247525,216.3351775543627,,,
2009-08-17,0.25035360678925034,72.34923534779195,,,
2009-08-18,0.2482319660537482,206.41245558343456,,,
2009-08-19,0.2461103253182461,75.87485677199655,,,
2009-08-20,0.24398868458274398,78.05926301113564,,,
2009-08-21,0.24186704384724184,1409.4278025247872,,,
2009-08-22,0.23974540311173972,169.4735946357683,,,
2009-08-23,0.2376237623762376,113.92823291004989,,,
2009-08-24,0.23550212164073547,106.59203121180576,,,
2009-08-25,0.23338048090523336,100.1485290709432,,,
2009-08-26,0.23125884016973125,92.0949371745133,,,
2009-08-27,0.2291371994342291,107.32394909636606,,,
2009-08-28,0.227015558698727,120.09609826243911,,,
2009-08-29,0.2248939179632249,116.03909990475545,,,
2009-08-30,0.22277227722772275,192.34925106882247,,,
2009-08-31,0.22065063649222064,231.10762190624783,,,
2009-09-01,0.2185289957567185,181.00798134988784,,,
2009-09-02,0.21640735502121639,427.2940201201336,,,
2009-09-03,0.21428571428571427,177.75227151232176,,,
2009-09-04,0.21279761904761904,92.70096162607295,,,
2009-09-05,0.2113095238095238,179.40345104460602,,,
2009-09-06,0.20982142857142855,127.09547903130267,,,
2009-09-07,0.20833333333333331,150.55072463139206,,,
2009-09-08,0.20684523809523808,87.89736461929778,1579.0032,2.4000192,132.99984
2009-09-09,0.20535714285714285,398.6916896058686,,,
2009-09-10,0.20386904761904762,77.17538037735177,,,
2009-09-11,0.20238095238095238,102.48665255206338,,,
2009-09-12,0.20089285714285712,272.0618383160411,,,
2009-09-13,0.1994047619047619,94.5567594184709,,,
2009-09-14,0.19791666666666666,91.92480130556972,,,
2009-09-15,0.19642857142857142,88.66212110626721,,,
2009-09-16,0.19494047619047616,106.29777000412255,,,
2009-09-17,0.19345238095238093,106.16598326550314,,,
2009-09-18,0.1919642857142857,94.91946219259694,,,
2009-09-19,0.19047619047619047,106.06126845856734,,,
2009-09-20,0.18898809523809523,112.56450883092536,,,
2009-09-21,0.1875,97.47996405487348,,,
2009-09-22,0.18601190476190477,167.66102599146183,,,
2009-09-23,0.1845238095238095,244.9979533300101,,,
2009-09-24,0.18303571428571427,151.0750908877981,,,
2009-09-25,0.18154761904761904,134.3451013946589,,,
2009-09-26,0.1800595238095238,119.353999328922,,,
2009-09-27,0.17857142857142855,121.41158320918731,,,
2009-09-28,0.17708333333333331,113.34890111535316,,,
2009-09-29,0.17559523809523808,568.5851978779707,,,
2009-09-30,0.17410714285714285,267.74877025438707,,,
2009-10-01,0.17261904761904762,162.40298470090622,,,
2009-10-02,0.17113095238095238,125.52525904084771,,,
2009-10-03,0.16964285714285715,121.94470448860514,,,
2009-10-04,0.1681547619047619,266.1440409186289,,,
2009-10-05,0.16666666666666666,228.7008534249792,,,
2009-10-06,0.16517857142857142,115.60826720542916,,,
2009-10-07,0.16369047619047616,100.597559764445,,,
2009-10-08,0.16220238095238093,110.1278149294522,,,
2009-10-09,0.1607142857142857,126.43203480066776,,,
2009-10-10,0.15922619047619047,410.5673315354505,,,
2009-10-11,0.15773809523809523,85.98809212236206,,,
2009-10-12,0.15625,77.16798234214512,,,
2009-10-13,0.15476190476190477,77.66507858160476,,,
2009-10-14,0.1532738095238095,183.8570100642613,1140.9984,2.4000192,196.999776
2009-10-15,0.15178571428571427,94.49929224124016,,,
2009-10-16,0.15029761904761904,131.36219201429762,,,
2009-10-17,0.1488095238095238,87.60190507197528,,,
2009-10-18,0.14732142857142855,100.71987069308628,,,
2009-10-19,0.14583333333333331,77.23786558181828,,,
2009-10-20,0.14434523809523808,88.94985314474486,,,
2009-10-21,0.14285714285714285,109.45919418282728,,,
2009-10-22,0.19047619047619047,105.9978841787248,,,
2009-10-23,0.23809523809523808,87.29729328490613,,,
2009-10-24,0.2857142857142857,114.3384188516675,,,
2009-10-25,0.2747252747252747,210.51107888450952,,,
2009-10-26,0.26373626373626374,94.08739386080732,,,
2009-10-27,0.25274725274725274,883.5029357416544,,,
2009-10-28,0.24175824175824173,85.72133477422932,,,
2009-10-29,0.23076923076923075,98.66731752128048,,,
2009-10-30,0.21978021978021978,129.56894080030892,,,
2009-10-31,0.20879120879120877,94.97986359004412,,,
2009-11-01,0.1978021978021978,84.53478683841558,,,
2009-11-02,0.18681318681318682,98.73239185786376,,,
2009-11-03,0.1758241758241758,88.57975981214545,,,
2009-11-04,0.16483516483516483,82.14130213036881,,,
2009-11-05,0.15384615384615385,89.2993448678183,,,
2009-11-06,0.14285714285714285,97.75488399640427,,,
2009-11-07,0.14511278195488722,106.33554915085882,,,
2009-11-08,0.14736842105263157,114.4578857602191,,,
2009-11-09,0.14962406015037594,139.35148963765394,,,
2009-11-10,0.15187969924812028,187.33433477490323,,,
2009-11-11,0.15413533834586465,143.5441747486172,,,
2009-11-12,0.15639097744360902,107.6574836377268,,,
2009-11-13,0.15864661654135337,163.62608557949244,,,
2009-11-14,0.16090225563909774,114.86116244401462,,,
2009-11-15,0.16315789473684209,212.54972506612708,,,
2009-11-16,0.16541353383458646,112.2131365227821,,,
2009-11-17,0.1676691729323308,116.8640088633421,,,
2009-11-18,0.16992481203007517,130.77891287515243,,,
2009-11-19,0.17218045112781954,136.07272200995143,,,
2009-11-20,0.1744360902255639,118.15656187191686,,,
2009-11-21,0.17669172932330826,113.47496164849916,3030.9984000000004,2.7999648,225.99993600000002
2009-11-22,0.17894736842105263,893.7228246259967,,,
2009-11-23,0.18120300751879698,126.3254565838252,,,
2009-11-24,0.18345864661654135,191.1708487723406,,,
2009-11-25,0.1857142857142857,122.74863400206156,,,
2009-11-26,0.18796992481203006,121.55875827290076,,,
2009-11-27,0.1902255639097744,120.41399442733398,,,
2009-11-28,0.19248120300751878,193.01544698515912,,,
2009-11-29,0.19473684210526315,240.76832689240447,,,
2009-11-30,0.1969924812030075,112.94658123058782,,,
2009-12-01,0.19924812030075187,94.1298601812356,,,
2009-12-02,0.20150375939849624,141.30843040931444,,,
2009-12-03,0.20375939849624058,119.37260749899625,,,
2009-12-04,0.20601503759398493,119.27460521830648,,,
2009-12-05,0.2082706766917293,137.22050202704764,,,
2009-12-06,0.21052631578947367,100.1430418899714,,,
2009-12-07,0.21278195488721802,129.71443156021903,,,
2009-12-08,0.2150375939849624,106.60382913810218,,,
2009-12-09,0.21729323308270676,130.0583243403844,,,
2009-12-10,0.2195488721804511,104.93526849074728,,,
2009-12-11,0.22180451127819548,102.33119157559643,,,
2009-12-12,0.22406015037593985,104.14812274523987,,,
2009-12-13,0.2263157894736842,124.50723662741238,,,
2009-12-14,0.22857142857142854,107.8276315642342,,,
2009-12-15,0.2308270676691729,109.14068476320216,,,
2009-12-16,0.23308270676691728,140.6922238355963,,,
2009-12-17,0.23533834586466162,100.61137188932558,,,
2009-12-18,0.237593984962406,119.79359444589892,2324.9980800000003,3.2999616,198.99993600000002
2009-12-19,0.23984962406015037,113.09931823686956,,,
2009-12-20,0.2421052631578947,116.5093824578985,,,
2009-12-21,0.24436090225563906,237.9409577136956,,,
2009-12-22,0.24661654135338346,110.42401215702782,,,
2009-12-23,0.2488721804511278,109.05242075710876,,,
2009-12-24,0.25112781954887214,128.4755494541898,,,
2009-12-25,0.2533834586466165,117.6856433744402,,,
2009-12-26,0.2556390977443609,138.03943894724972,,,
2009-12-27,0.25789473684210523,114.58342868225952,,,
2009-12-28,0.2601503759398496,115.73266612914696,,,
2009-12-29,0.262406015037594,159.86206500049457,,,
2009-12-30,0.2646616541353383,95.24980350939148,,,
2009-12-31,0.26691729323308266,,,,
2010-01-01,0.26917293233082706,,,,
2010-01-02,0.2714285714285714,,,,
2010-01-03,0.27368421052631575,,,,
2010-01-04,0.27593984962406015,,,,
2010-01-05,0.2781954887218045,101.58823609704685,,,
2010-01-06,0.28045112781954884,105.77668000601582,,,
2010-01-07,0.28270676691729324,106.27333946390831,,,
2010-01-08,0.28496240601503753,264.8273257080738,,,
2010-01-09,0.28721804511278193,105.46330469949916,,,
2010-01-10,0.2894736842105263,322.9809530598731,,,
2010-01-11,0.2917293233082706,101.65974562519705,,,
2010-01-12,0.293984962406015,96.39503420167766,,,
2010-01-13,0.29624060150375936,89.67776723501123,,,
2010-01-14,0.2984962406015037,103.40506798010722,,,
2010-01-15,0.3007518796992481,109.40816774046723,,,
2010-01-16,0.30300751879699245,98.26791327987708,,,
2010-01-17,0.3052631578947368,108.2857035717104,,,
2010-01-18,0.3075187969924812,88.99831926105979,,,
2010-01-19,0.30977443609022554,358.13900306925854,,,
2010-01-20,0.3120300751879699,85.34050421279679,,,
2010-01-21,0.3142857142857143,100.55065770357356,,,
2010-01-22,0.3165413533834586,124.56049958912448,,,
2010-01-23,0.31879699248120297,299.0290301158232,,,
2010-01-24,0.32105263157894737,94.63789992618764,,,
2010-01-25,0.3233082706766917,110.33207385521824,,,
2010-01-26,0.32556390977443606,108.0711627358786,,,
2010-01-27,0.32781954887218046,92.68107877206876,,,
2010-01-28,0.33007518796992474,106.4503212548201,2725.99776,2.7,108.99964800000001
2010-01-29,0.33233082706766914,118.60096574867562,,,
2010-01-30,0.3345864661654135,138.21495672214456,,,
2010-01-31,0.33684210526315783,173.77515555175597,,,
2010-02-01,0.33909774436090223,175.8072593173404,,,
2010-02-02,0.3413533834586466,196.51690440558764,,,
2010-02-03,0.3436090225563909,210.62844130480548,,,
2010-02-04,0.3458646616541353,191.99220961915444,,,
2010-02-05,0.34812030075187966,345.78666150781845,,,
2010-02-06,0.350375939849624,341.68500225013634,,,
2010-02-07,0.3526315789473684,393.4109360101231,,,
2010-02-08,0.35488721804511275,160.57767435582008,,,
2010-02-09,0.3571428571428571,270.6541940170485,,,
2010-02-10,0.47619047619047616,158.13436713183938,,,
2010-02-11,0.5952380952380952,175.44618729250456,,,
2010-02-12,0.7142857142857143,1295.1487787247672,,,
2010-02-13,0.6666666666666667,493.09764443906016,,,
2010-02-14,0.6190476190476191,187.51689285374368,,,
2010-02-15,0.5714285714285714,171.83746538137203,,,
2010-02-16,0.5238095238095238,200.98329039563703,,,
2010-02-17,0.4761904761904762,243.25273067078328,,,
2010-02-18,0.4285714285714286,324.7304642357164,,,
2010-02-19,0.380952380952381,389.1460362829925,,,
2010-02-20,0.33333333333333337,486.9383187534864,,,
2010-02-21,0.28571428571428575,732.3978483829354,,,
2010-02-22,0.23809523809523814,434.82138377834207,,,
2010-02-23,0.19047619047619058,441.4791057972528,,,
2010-02-24,0.14285714285714285,466.193862543432,,,
2010-02-25,0.17857142857142855,267.69356764332207,,,
2010-02-26,0.21428571428571427,320.5450972487425,,,
2010-02-27,0.25,386.825115384054,,,
2010-02-28,0.2857142857142857,409.3179814526374,,,
2010-03-01,0.2857142857142857,439.43633025180935,,,
2010-03-02,0.2857142857142857,238.3062838154625,,,
2010-03-03,0.2857142857142857,160.7117005071694,,,
2010-03-04,0.2857142857142857,184.738676030088,,,
2010-03-05,0.2857142857142857,255.059723925834,,,
2010-03-06,0.2857142857142857,284.3987575081563,,,
2010-03-07,0.28174603174603174,364.7524330507713,,,
2010-03-08,0.2777777777777778,200.4007776687397,,,
2010-03-09,0.2738095238095238,324.24280956159765,,,
2010-03-10,0.2698412698412698,204.9864664430689,,,
2010-03-11,0.26587301587301587,256.30436454380487,,,
2010-03-12,0.26190476190476186,261.7369295080658,,,
2010-03-13,0.2579365079365079,229.1323024507996,,,
2010-03-14,0.25396825396825395,213.7817475471861,,,
2010-03-15,0.25,267.8779955338976,,,
2010-03-16,0.24603174603174602,285.74103341997983,,,
2010-03-17,0.24206349206349204,462.1511711267766,,,
2010-03-18,0.23809523809523808,533.6333421249404,,,
2010-03-19,0.23412698412698413,310.3421696724725,,,
2010-03-20,0.23015873015873015,245.17625043211305,,,
2010-03-21,0.22619047619047616,297.6565281344425,,,
2010-03-22,0.2222222222222222,275.6543882788608,,,
2010-03-23,0.21825396825396826,185.07753244548465,,,
2010-03-24,0.21428571428571427,176.42016506787945,,,
2010-03-25,0.2103174603174603,176.7310159536708,,,
2010-03-26,0.20634920634920634,174.19417687741958,,,
2010-03-27,0.20238095238095238,145.65632540154544,,,
2010-03-28,0.1984126984126984,119.40905788317328,,,
2010-03-29,0.19444444444444442,106.80435007304295,,,
2010-03-30,0.19047619047619047,294.1118493679828,1854.99936,2.900016,139.99996800000002
2010-03-31,0.1865079365079365,78.61042369983592,,,
2010-04-01,0.18253968253968253,114.38149321617117,,,
2010-04-02,0.17857142857142855,116.60891960361616,,,
2010-04-03,0.1746031746031746,194.8348318677249,,,
2010-04-04,0.17063492063492064,143.48025630511722,,,
2010-04-05,0.16666666666666666,223.89302574242623,,,
2010-04-06,0.16269841269841268,126.91134683406251,,,
2010-04-07,0.15873015873015872,116.81016892086664,,,
2010-04-08,0.15476190476190477,266.59323231179656,,,
2010-04-09,0.15079365079365079,148.4772708945981,,,
2010-04-10,0.1468253968253968,140.31266967626684,,,
2010-04-11,0.14285714285714285,113.57431560451693,,,
2010-04-12,0.14285714285714285,174.08463993520442,,,
2010-04-13,0.14285714285714285,267.54618001052137,,,
2010-04-14,0.14285714285714285,142.31262757477344,,,
2010-04-15,0.14285714285714285,103.39742801132668,,,
2010-04-16,0.14285714285714285,111.3401016429164,,,
2010-04-17,0.14285714285714285,261.885411967291,,,
2010-04-18,0.14285714285714285,140.36131072828428,,,
2010-04-19,0.14285714285714285,103.15536706768592,,,
2010-04-20,0.14285714285714285,75.66846899081335,,,
2010-04-21,0.14285714285714285,136.9580020341504,,,
2010-04-22,0.14285714285714285,135.46937181115536,,,
2010-04-23,0.14285714285714285,86.26593982828079,,,
2010-04-24,0.14285714285714285,275.2793363888916,,,
2010-04-25,0.14285714285714285,112.01076746346688,,,
2010-04-26,0.14285714285714285,144.9703610665725,,,
2010-04-27,0.14285714285714285,130.89033396132166,,,
2010-04-28,0.14285714285714285,133.84857669152953,,,
2010-04-29,0.14285714285714285,119.98841774943664,,,
2010-04-30,0.14285714285714285,153.3774893189435,,,
2010-05-01,0.14285714285714285,117.51000792758016,,,
2010-05-02,0.14285714285714285,92.60129271657397,,,
2010-05-03,0.14285714285714285,108.64989599567592,,,
2010-05-04,0.14285714285714285,131.3783551413808,,,
2010-05-05,0.14285714285714285,313.94681111642984,1216.00224,2.2999680000000002,238.00003200000003
2010-05-06,0.14285714285714285,391.6662347034156,,,
2010-05-07,0.19047619047619047,99.25456892641031,,,
2010-05-08,0.23809523809523808,800.5606979630873,,,
2010-05-09,0.2857142857142857,278.62845743165315,,,
2010-05-10,0.2845804988662131,391.3253155581851,,,
2010-05-11,0.2834467120181406,137.20712061307248,,,
2010-05-12,0.282312925170068,581.3127264277829,,,
2010-05-13,0.2811791383219954,116.2750017924263,,,
2010-05-14,0.2800453514739229,87.5777279767679,,,
2010-05-15,0.2789115646258503,1116.497016581235,,,
2010-05-16,0.2777777777777778,115.84492882448644,,,
2010-05-17,0.2766439909297052,358.4764991782198,,,
2010-05-18,0.2755102040816326,129.60597545256135,,,
2010-05-19,0.2743764172335601,1458.02411194939,,,
2010-05-20,0.2732426303854875,488.9374770618126,,,
2010-05-21,0.27210884353741494,188.46405484280868,,,
2010-05-22,0.2709750566893424,161.56134186897316,,,
2010-05-23,0.2698412698412698,170.8524701029682,,,
2010-05-24,0.26870748299319724,154.31673092702974,,,
2010-05-25,0.2675736961451247,105.40446591271996,,,
2010-05-26,0.26643990929705214,103.4144379994828,,,
